0.0,4.599659284497449,7.8364565587734205,10.902896081771715,12.43611584327087,14.650766609880748,17.546848381601365,18.228279386712103,19.420783645655888,21.465076660988075,24.020442930153322,26.746166950596248,28.10902896081771,31.345826235093696,34.24190800681431,34.75298126064736,36.797274275979554,37.3083475298126,40.20442930153322,42.078364565587734,43.95229982964225,44.4633730834753,45.31516183986371,45.65587734241908,45.826235093696766,46.5076660988075,46.84838160136287,47.70017035775128,48.72231686541738,49.403747870528115,50.59625212947189,52.12947189097104,52.64054514480409,52.81090289608177,53.833049403747864,55.195911413969334,55.36626916524702,55.70698466780238,56.72913117546848,56.72913117546848,57.41056218057922,57.5809199318569,59.11413969335605,61.32879045996592,65.07666098807496,67.46166950596253,68.82453151618398,69.16524701873935,70.01703577512777,70.6984667802385,71.03918228279386,71.37989778534923,71.7206132879046,73.08347529812607,73.25383304940375,73.42419080068143,73.42419080068143,73.59454855195912,73.59454855195912,74.95741056218058,75.46848381601363,75.97955706984668,76.49063032367972,77.34241908006814,78.19420783645656,79.72742759795571,80.23850085178876,80.57921635434413,81.60136286201022,82.793867120954,83.30494037478705,84.66780238500851,85.51959114139693,85.8603066439523,86.03066439522999,86.20102214650767,86.20102214650767,86.37137989778535,86.37137989778535,86.54173764906304,86.71209540034071,86.71209540034071,87.22316865417376,87.56388415672913,88.24531516183987,88.75638841567292,88.9267461669506,88.9267461669506,89.09710391822829,89.60817717206133,89.60817717206133,89.9488926746167,89.9488926746167,89.9488926746167,90.28960817717206,90.28960817717206,90.28960817717206,90.28960817717206,90.45996592844975,90.45996592844975,90.45996592844975,90.8006814310051,90.8006814310051,90.8006814310051,90.8006814310051,90.8006814310051,90.8006814310051,90.8006814310051,90.9710391822828,91.31175468483816,91.65247018739353,91.65247018739353,91.65247018739353,91.65247018739353,91.65247018739353,91.82282793867121,91.99318568994889,92.8449744463373,94.54855195911414,95.57069846678024,95.57069846678024,95.9114139693356,95.9114139693356,95.9114139693356,95.9114139693356,96.25212947189097,96.25212947189097,96.25212947189097,96.25212947189097,96.25212947189097,96.25212947189097,96.25212947189097,96.25212947189097,96.25212947189097,96.25212947189097,96.25212947189097,96.25212947189097,96.25212947189097,96.42248722316866,96.42248722316866,96.42248722316866,96.59284497444634,96.59284497444634,96.59284497444634,96.59284497444634,96.59284497444634,96.59284497444634,96.59284497444634,96.59284497444634,96.59284497444634,96.59284497444634,96.59284497444634,96.59284497444634,96.59284497444634,96.59284497444634,96.59284497444634,96.59284497444634,96.59284497444634,96.59284497444634,96.59284497444634,96.9335604770017,96.9335604770017,96.9335604770017,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.27427597955707,97.44463373083475,97.44463373083475,97.61499148211243,97.61499148211243,97.61499148211243,97.61499148211243,97.61499148211243,97.61499148211243,97.61499148211243,97.9557069846678,97.9557069846678,97.9557069846678,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.46678023850085,98.46678023850085,98.46678023850085,98.46678023850085,98.46678023850085,98.46678023850085,98.46678023850085,98.46678023850085,98.46678023850085,98.46678023850085,98.63713798977854,98.63713798977854,98.63713798977854,98.63713798977854,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.80749574105621,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,98.9778534923339,99.14821124361158,99.14821124361158,99.14821124361158,99.14821124361158,99.14821124361158,99.14821124361158,99.14821124361158,99.14821124361158,99.14821124361158,99.14821124361158,99.14821124361158,99.14821124361158,99.14821124361158,99.14821124361158,99.14821124361158,99.14821124361158,99.14821124361158,99.14821124361158,99.14821124361158,99.14821124361158,99.14821124361158,99.31856899488926,99.31856899488926,99.31856899488926,99.31856899488926,99.31856899488926,99.31856899488926,99.31856899488926,99.31856899488926,99.31856899488926,99.31856899488926,99.31856899488926,99.31856899488926,99.31856899488926,99.31856899488926,99.31856899488926,99.31856899488926,99.31856899488926,99.31856899488926,99.48892674616695,99.48892674616695,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232
0.0,3.9182282793867103,6.984667802385019,9.880749574105621,12.947189097103916,15.843270868824533,17.035775127768318,19.591141396933565,23.168654173764907,25.042589437819416,27.086882453151617,31.005110732538327,33.04940374787053,36.11584327086882,37.64906303236797,38.3304940374787,38.67120954003407,39.3526405451448,41.22657580919932,42.24872231686542,43.441226575809196,45.144804088586035,45.65587734241908,45.99659284497445,47.87052810902897,48.5519591141397,49.063032367972745,49.744463373083484,50.08517887563884,52.299829642248724,53.49233390119251,53.66269165247019,54.68483816013629,55.5366269165247,56.04770017035775,58.09199318568995,59.79557069846678,62.180579216354346,63.71379897785349,64.90630323679727,66.26916524701875,67.80238500851789,68.14310051107324,69.6763202725724,70.35775127768314,71.55025553662692,71.7206132879046,71.89097103918229,73.93526405451448,75.97955706984668,77.51277683134583,78.53492333901193,79.55706984667802,80.9199318568995,80.9199318568995,82.28279386712096,82.793867120954,82.793867120954,83.30494037478705,83.64565587734242,83.64565587734242,84.32708688245314,84.66780238500851,85.17887563884156,85.34923339011925,85.51959114139693,86.03066439522999,86.03066439522999,86.37137989778535,87.39352640545145,88.07495741056218,88.41567291311755,88.75638841567292,88.75638841567292,89.26746166950596,89.26746166950596,89.9488926746167,89.9488926746167,91.14139693356047,91.48211243611584,91.48211243611584,91.48211243611584,91.82282793867121,92.16354344122658,92.16354344122658,92.33390119250426,92.50425894378193,92.50425894378193,92.67461669505963,92.67461669505963,93.015332197615,93.18568994889267,93.52640545144804,93.69676320272572,93.69676320272572,93.86712095400341,93.86712095400341,93.86712095400341,93.86712095400341,93.86712095400341,93.86712095400341,94.03747870528109,94.03747870528109,94.03747870528109,94.03747870528109,94.03747870528109,94.03747870528109,94.37819420783646,94.54855195911414,94.71890971039183,94.8892674616695,94.8892674616695,95.0596252129472,95.0596252129472,95.0596252129472,95.0596252129472,95.22998296422487,95.22998296422487,95.22998296422487,95.74105621805792,95.74105621805792,96.25212947189097,96.42248722316866,96.42248722316866,96.42248722316866,96.76320272572401,96.76320272572401,96.76320272572401,96.76320272572401,96.9335604770017,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.10391822827938,97.27427597955707,97.27427597955707,97.27427597955707,97.27427597955707,97.27427597955707,97.44463373083475,97.44463373083475,97.61499148211243,97.61499148211243,97.61499148211243,97.61499148211243,97.78534923339012,97.78534923339012,97.78534923339012,97.78534923339012,97.78534923339012,97.78534923339012,97.78534923339012,97.9557069846678,97.9557069846678,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.12606473594549,98.29642248722317,98.29642248722317,98.29642248722317,98.29642248722317,98.29642248722317,98.29642248722317,98.29642248722317,98.29642248722317,98.29642248722317,98.29642248722317,98.29642248722317,98.29642248722317,98.29642248722317,98.29642248722317,98.29642248722317,98.29642248722317,98.29642248722317,98.29642248722317,98.29642248722317,98.29642248722317,98.29642248722317,98.29642248722317,98.29642248722317,98.29642248722317,98.29642248722317,98.80749574105621,99.14821124361158,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.48892674616695,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.65928449744463,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232,99.82964224872232
