0.0,1.8518518518518476,4.444444444444443,5.925925925925924,10.0,10.0,16.296296296296305,17.777777777777786,17.777777777777786,17.777777777777786,17.777777777777786,17.777777777777786,17.777777777777786,17.777777777777786,18.148148148148152,19.629629629629633,19.629629629629633,19.629629629629633,25.555555555555557,28.148148148148138,28.148148148148138,28.148148148148138,31.851851851851848,33.703703703703695,33.703703703703695,33.703703703703695,33.703703703703695,34.074074074074076,34.074074074074076,35.55555555555556,35.55555555555556,37.77777777777778,39.629629629629626,42.22222222222223,42.22222222222223,42.22222222222223,42.22222222222223,42.22222222222223,43.7037037037037,43.7037037037037,43.7037037037037,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,45.925925925925924,52.22222222222222,56.2962962962963,57.77777777777778,59.629629629629626,64.07407407407408,66.2962962962963,67.77777777777777,69.62962962962963,69.62962962962963,70.0,70.0,73.70370370370371,73.70370370370371,74.44444444444444,74.44444444444444,75.92592592592592,76.29629629629629,77.77777777777777,78.14814814814815,80.0,81.85185185185185,81.85185185185185,82.22222222222223,84.44444444444444,85.55555555555556,85.92592592592592,85.92592592592592,91.85185185185185,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.5925925925926
0.0,4.444444444444443,4.444444444444443,4.444444444444443,5.925925925925924,6.296296296296305,6.296296296296305,6.296296296296305,15.555555555555557,15.555555555555557,15.555555555555557,15.555555555555557,15.555555555555557,24.074074074074076,30.370370370370367,31.851851851851848,31.851851851851848,38.14814814814815,38.14814814814815,43.7037037037037,43.7037037037037,43.7037037037037,43.7037037037037,43.7037037037037,43.7037037037037,43.7037037037037,43.7037037037037,43.7037037037037,43.7037037037037,43.7037037037037,43.7037037037037,43.7037037037037,43.7037037037037,43.7037037037037,43.7037037037037,43.7037037037037,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,44.44444444444444,45.925925925925924,48.14814814814815,49.62962962962963,53.7037037037037,57.77777777777778,58.14814814814815,63.7037037037037,63.7037037037037,65.55555555555556,65.55555555555556,65.55555555555556,65.92592592592592,67.77777777777777,68.14814814814815,68.14814814814815,68.14814814814815,68.14814814814815,68.14814814814815,74.44444444444444,77.77777777777777,78.14814814814815,78.14814814814815,80.37037037037037,80.37037037037037,81.85185185185185,81.85185185185185,83.7037037037037,84.44444444444444,84.44444444444444,84.44444444444444,84.44444444444444,84.44444444444444,84.44444444444444,84.44444444444444,84.44444444444444,84.44444444444444,86.29629629629629,86.29629629629629,88.14814814814815,91.85185185185185,91.85185185185185,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,92.22222222222223,93.70370370370371
0.0,4.8148148148148096,10.370370370370381,20.0,25.18518518518519,30.370370370370367,39.629629629629626,39.629629629629626,39.629629629629626,39.629629629629626,39.629629629629626,39.629629629629626,39.629629629629626,39.629629629629626,39.629629629629626,39.629629629629626,39.629629629629626,39.629629629629626,39.629629629629626,39.629629629629626,39.629629629629626,39.629629629629626,39.629629629629626,39.629629629629626,39.629629629629626,44.81481481481482,44.81481481481482,44.81481481481482,44.81481481481482,44.81481481481482,44.81481481481482,44.81481481481482,44.81481481481482,44.81481481481482,44.81481481481482,45.18518518518518,45.18518518518518,45.18518518518518,45.18518518518518,45.18518518518518,45.18518518518518,45.18518518518518,45.18518518518518,45.18518518518518,45.18518518518518,45.18518518518518,45.18518518518518,45.18518518518518,45.18518518518518,45.18518518518518,45.18518518518518,45.18518518518518,54.81481481481482,75.18518518518519,89.62962962962963,89.62962962962963,89.62962962962963,90.0,90.37037037037037,93.70370370370371
